"","trial","rt_col","PartID","Subgroup","reindex"
"165",45,0.647730828140786,"ABCD_1710","TYP",3
"166",51,0.267023729151916,"ABCD_1710","TYP",4
"167",63,0.806358786052815,"ABCD_1710","TYP",5
"168",78,-0.113683369836954,"ABCD_1710","TYP",6
"169",87,0.61600523655838,"ABCD_1710","TYP",7
"170",96,1.94848008301942,"ABCD_1710","TYP",8
"171",105,0.224722940375375,"ABCD_1710","TYP",9
"172",117,0.81693398324695,"ABCD_1710","TYP",10
"173",129,0.00264379929853382,"ABCD_1710","TYP",11
"174",138,0.425651687063945,"ABCD_1710","TYP",12
"175",156,-0.589567243573042,"ABCD_1710","TYP",13
"176",174,-0.230010538972442,"ABCD_1710","TYP",14
"177",183,-0.70589441270853,"ABCD_1710","TYP",15
"178",192,-0.187709750195901,"ABCD_1710","TYP",16
"179",207,-0.113683369836954,"ABCD_1710","TYP",17
"180",216,1.35626904014785,"ABCD_1710","TYP",18
"181",228,-0.896247962202965,"ABCD_1710","TYP",19
"182",240,-0.917398356591235,"ABCD_1710","TYP",20
"183",249,-0.864522370620559,"ABCD_1710","TYP",21
"184",261,-0.7270448070968,"ABCD_1710","TYP",22
"185",276,-3.07473858419483,"ABCD_1710","TYP",23
"186",294,-0.388638496884471,"ABCD_1710","TYP",24
"204",21,-1.51355877669533,"ABCD_1711","DD",1
"205",33,0.435445679511791,"ABCD_1711","DD",2
"206",45,1.4939567203829,"ABCD_1711","DD",3
"207",51,-0.0182019094329694,"ABCD_1711","DD",4
"208",63,0.0658069033345789,"ABCD_1711","DD",5
"209",78,-0.824686512001433,"ABCD_1711","DD",6
"210",87,-0.337435397949653,"ABCD_1711","DD",7
"211",96,-0.774281224340904,"ABCD_1711","DD",8
"212",105,-0.841488274554943,"ABCD_1711","DD",9
"213",117,-0.740677699233885,"ABCD_1711","DD",10
"214",129,1.661974345918,"ABCD_1711","DD",11
"215",138,-1.36234291371374,"ABCD_1711","DD",12
"216",156,-0.572660073698788,"ABCD_1711","DD",13
"217",174,-0.48865126093124,"ABCD_1711","DD",14
"218",183,-0.539056548591769,"ABCD_1711","DD",15
"219",192,0.233824528869675,"ABCD_1711","DD",16
"220",207,1.34274085740131,"ABCD_1711","DD",17
"221",216,2.51886423614699,"ABCD_1711","DD",18
"222",228,-0.824686512001433,"ABCD_1711","DD",19
"223",240,-0.152616009861047,"ABCD_1711","DD",20
"224",249,0.838687980796023,"ABCD_1711","DD",21
"225",261,0.603463305046888,"ABCD_1711","DD",22
"226",276,-0.387840685610182,"ABCD_1711","DD",23
"227",294,0.183419241209146,"ABCD_1711","DD",24
"245",18,0.180621623109297,"ABCD_1714","DD",1
"246",27,0.727610510114049,"ABCD_1714","DD",2
"247",42,-0.868520996227685,"ABCD_1714","DD",3
"248",57,-0.384301325764463,"ABCD_1714","DD",4
"250",84,-1.20030114080434,"ABCD_1714","DD",6
"251",99,1.29253345898781,"ABCD_1714","DD",7
"252",111,0.503434736751445,"ABCD_1714","DD",8
"253",126,-1.31687254295289,"ABCD_1714","DD",9
"254",141,-1.13753192426281,"ABCD_1714","DD",10
"255",150,0.261324901519834,"ABCD_1714","DD",11
