"","trial","rt_col","PartID","Subgroup","reindex"
"1517",48,510,"ABCD_1788","TYP",4
"1518",57,471,"ABCD_1788","TYP",5
"1519",72,495,"ABCD_1788","TYP",6
"1520",78,383,"ABCD_1788","TYP",7
"1521",90,554,"ABCD_1788","TYP",8
"1522",105,333,"ABCD_1788","TYP",9
"1523",114,465,"ABCD_1788","TYP",10
"1524",132,517,"ABCD_1788","TYP",11
"1525",144,330,"ABCD_1788","TYP",12
"1526",156,434,"ABCD_1788","TYP",13
"1527",171,649,"ABCD_1788","TYP",14
"1528",189,692,"ABCD_1788","TYP",15
"1529",204,467,"ABCD_1788","TYP",16
"1530",213,497,"ABCD_1788","TYP",17
"1531",222,547,"ABCD_1788","TYP",18
"1532",234,386,"ABCD_1788","TYP",19
"1533",246,494,"ABCD_1788","TYP",20
"1534",252,607,"ABCD_1788","TYP",21
"1535",264,491,"ABCD_1788","TYP",22
"1536",273,309,"ABCD_1788","TYP",23
"1537",288,662,"ABCD_1788","TYP",24
"1556",15,553,"ABCD_1792","DD",1
"1557",21,554,"ABCD_1792","DD",2
"1558",33,514,"ABCD_1792","DD",3
"1559",48,586,"ABCD_1792","DD",4
"1560",57,402,"ABCD_1792","DD",5
"1561",72,469,"ABCD_1792","DD",6
"1562",78,316,"ABCD_1792","DD",7
"1563",90,403,"ABCD_1792","DD",8
"1564",105,325,"ABCD_1792","DD",9
"1565",114,81,"ABCD_1792","DD",10
"1566",132,268,"ABCD_1792","DD",11
"1567",144,290,"ABCD_1792","DD",12
"1568",156,-485,"ABCD_1792","DD",13
"1569",171,355,"ABCD_1792","DD",14
"1570",189,393,"ABCD_1792","DD",15
"1571",204,435,"ABCD_1792","DD",16
"1572",213,310,"ABCD_1792","DD",17
"1573",222,294,"ABCD_1792","DD",18
"1574",234,401,"ABCD_1792","DD",19
"1575",246,410,"ABCD_1792","DD",20
"1576",252,352,"ABCD_1792","DD",21
"1577",264,357,"ABCD_1792","DD",22
"1578",273,474,"ABCD_1792","DD",23
"1579",288,164,"ABCD_1792","DD",24
"1598",27,531,"ABCD_1794","DD",1
"1599",39,561,"ABCD_1794","DD",2
"1600",60,473,"ABCD_1794","DD",3
"1601",69,550,"ABCD_1794","DD",4
"1602",75,567,"ABCD_1794","DD",5
"1603",87,436,"ABCD_1794","DD",6
"1604",102,482,"ABCD_1794","DD",7
"1605",111,406,"ABCD_1794","DD",8
"1606",126,477,"ABCD_1794","DD",9
"1607",141,493,"ABCD_1794","DD",10
"1608",147,507,"ABCD_1794","DD",11
"1609",162,573,"ABCD_1794","DD",12
"1610",168,496,"ABCD_1794","DD",13
"1611",183,525,"ABCD_1794","DD",14
"1612",195,450,"ABCD_1794","DD",15
"1613",201,489,"ABCD_1794","DD",16
"1614",210,558,"ABCD_1794","DD",17
"1615",228,430,"ABCD_1794","DD",18
"1616",237,504,"ABCD_1794","DD",19
"1617",249,458,"ABCD_1794","DD",20
"1618",270,431,"ABCD_1794","DD",21
"1619",279,443,"ABCD_1794","DD",22
"1620",285,500,"ABCD_1794","DD",23
"1621",300,483,"ABCD_1794","DD",24
